-1.18594	0.03260	-0.18020	5.54900
0.09551	1.11763	-0.42637	0.85081
0.15625	-0.43572	-1.10713	4.56513
0.00000	0.00000	0.00000	1.00000

-1.19214	0.12806	-0.04893	5.52615
0.12756	1.19311	0.01485	0.80061
0.05023	0.00955	-1.19891	4.49686
0.00000	0.00000	0.00000	1.00000

-1.13127	-0.11498	0.38341	5.63487
-0.17967	1.17299	-0.17836	0.83312
-0.35769	-0.22555	-1.12303	4.62083
0.00000	0.00000	0.00000	1.00000

-1.14096	0.37013	-0.03486	5.40092
0.36931	1.14134	0.03087	0.83638
0.04268	0.01862	-1.19910	4.49183
0.00000	0.00000	0.00000	1.00000

-0.90416	-0.65959	-0.43294	5.94627
-0.75883	0.54667	0.75189	1.29382
-0.21605	0.84029	-0.82899	4.07079
0.00000	0.00000	0.00000	1.00000

-0.93344	-0.74250	-0.13189	5.98536
-0.58554	0.84585	-0.61780	1.13838
0.47523	-0.41621	-1.02026	4.38120
0.00000	0.00000	0.00000	1.00000

-1.00121	-0.62873	-0.20558	6.00306
-0.00855	0.38522	-1.13646	0.93815
0.66144	-0.94673	-0.32589	4.45397
0.00000	0.00000	0.00000	1.00000

-1.16372	0.07818	0.28223	5.52852
0.07595	1.19745	-0.01855	0.81108
-0.28284	-0.00013	-1.16619	4.49871
0.00000	0.00000	0.00000	1.00000

-0.64798	0.68491	0.74231	5.25180
0.98895	0.60940	0.30101	1.26216
-0.20516	0.77430	-0.89352	4.07521
0.00000	0.00000	0.00000	1.00000

0.01360	1.04944	0.58179	5.33824
0.76659	0.44001	-0.81162	1.29459
-0.92312	0.38086	-0.66543	3.97779
0.00000	0.00000	0.00000	1.00000

-0.25496	1.16426	-0.13962	5.10658
0.25201	-0.08514	-1.17015	1.15199
-1.14520	-0.27794	-0.22641	4.07084
0.00000	0.00000	0.00000	1.00000

-1.18882	0.00327	-0.16342	5.55818
0.09450	0.99266	-0.66761	0.86315
0.13337	-0.67425	-0.98367	4.56310
0.00000	0.00000	0.00000	1.00000

-1.05152	0.10189	0.56914	5.53031
0.00153	1.18171	-0.20871	0.92040
-0.57819	-0.18216	-1.03562	4.77164
0.00000	0.00000	0.00000	1.00000

-1.13488	0.03120	-0.38869	5.58436
0.06527	1.19448	-0.09469	0.95325
0.38444	-0.11070	-1.13135	4.74498
0.00000	0.00000	0.00000	1.00000

-1.18511	-0.05965	-0.17877	5.54284
0.07446	0.89748	-0.79308	0.88086
0.17312	-0.79433	-0.88265	4.55592
0.00000	0.00000	0.00000	1.00000

-0.98555	-0.00676	-0.68458	5.60915
-0.51540	0.79715	0.73411	0.69126
0.45063	0.89694	-0.65759	5.12847
0.00000	0.00000	0.00000	1.00000

-1.19289	0.06838	0.11104	5.56772
0.12936	0.74905	0.92854	0.73641
-0.01640	0.93502	-0.75198	5.17935
0.00000	0.00000	0.00000	1.00000
