-0.27642	-0.07256	1.16547	4.62282
-0.04397	1.19748	0.06412	0.53792
-1.16690	-0.02793	-0.27850	9.70633
0.00000	0.00000	0.00000	1.00000

-0.89030	-0.75780	0.27037	4.77713
-0.43394	0.79181	0.79040	0.59676
-0.67754	0.48864	-0.86149	9.64160
0.00000	0.00000	0.00000	1.00000

-0.88175	-0.58211	0.56892	4.68724
-0.40020	1.04042	0.44427	0.45425
-0.70877	0.13671	-0.95862	9.82537
0.00000	0.00000	0.00000	1.00000

-1.14192	-0.24807	0.27292	4.53541
0.00878	0.86946	0.82702	0.52528
-0.36871	0.78898	-0.82557	9.46625
0.00000	0.00000	0.00000	1.00000

-0.28003	-1.13807	-0.25766	4.91527
-1.16667	0.26811	0.08373	1.10066
-0.02184	0.27004	-1.16902	9.71489
0.00000	0.00000	0.00000	1.00000

-0.21293	-1.17609	0.10710	4.90008
-0.67182	0.03113	-0.99383	1.04794
0.97125	-0.23631	-0.66395	9.56728
0.00000	0.00000	0.00000	1.00000

-0.38157	-0.95335	0.62091	4.95512
-0.71426	-0.30903	-0.91342	1.20004
0.88557	-0.66002	-0.46919	9.71166
0.00000	0.00000	0.00000	1.00000

-0.86912	-0.75859	0.33042	4.79445
-0.38016	0.79173	0.81771	0.56694
-0.73492	0.48756	-0.81374	9.62208
0.00000	0.00000	0.00000	1.00000

-1.00101	-0.55282	0.36382	4.65531
-0.04239	0.71190	0.96509	0.65593
-0.66044	0.79220	-0.61338	9.45447
0.00000	0.00000	0.00000	1.00000

-1.07446	-0.03273	0.53335	4.39390
-0.06842	1.19631	-0.06443	0.46159
-0.52995	-0.08810	-1.07303	9.90296
0.00000	0.00000	0.00000	1.00000

-0.51426	-0.61731	0.89133	4.93882
0.15247	0.93553	0.73589	0.74776
-1.07345	0.42862	-0.32249	9.46932
0.00000	0.00000	0.00000	1.00000

-0.26073	0.18618	1.15644	4.60557
0.72797	0.95391	0.01056	0.49629
-0.91765	0.70384	-0.32021	9.64519
0.00000	0.00000	0.00000	1.00000

0.30533	-0.89507	0.73866	4.23661
1.06699	0.51691	0.18531	0.33242
-0.45641	0.60963	0.92738	9.50741
0.00000	0.00000	0.00000	1.00000

-0.24523	-0.94289	0.70059	4.24668
0.57873	0.52582	0.91026	0.31374
-1.02222	0.52390	0.34728	9.55768
0.00000	0.00000	0.00000	1.00000

-0.96183	0.47353	0.53912	4.60560
-0.31238	0.53534	-1.02753	0.57101
-0.64599	-0.96394	-0.30582	9.80107
0.00000	0.00000	0.00000	1.00000

-0.81479	-0.50687	0.72055	4.24261
-0.84764	0.71846	-0.45311	0.50879
-0.24002	-0.81664	-0.84587	9.98958
0.00000	0.00000	0.00000	1.00000

-0.19636	-0.54244	1.05224	4.23577
-0.89075	0.77024	0.23085	0.47820
-0.77975	-0.74330	-0.52868	9.95864
0.00000	0.00000	0.00000	1.00000
